k1	k2	k3	k4	k5	k6	k7	k8	k9	k10	k11	k12	k13	k14	k15	k16	k17	k18	k19	k20												
1.381195289	0.008375842	0.385981485	0.176500091	0.359229867	0.228668942	0	0.640770133	3.453317612	0.773751984	1.11291087	1.45641953	0.793981343	4.279022403	4.865797172	1.13712823	20.99894792	0.080963952	0.033454661	0.020269431												
1.368878851	0.117502472	0.687146835	0.083280878	0.097494599	0.075506104	0.285535521	0.902505401	12.61937137	0.119008399	1.188534099	1.211210463	0.727049089	10.16603606	11.26587102	1.108187198	124.7884615	0.00087715	0.041897859	0.021169012												
1.455633738	0.098875994	0.740473362	0.313014	0.249464278	0.216208517	0.48549079	0.750535722	4.153797628	0.570175753	1.708321819	1.18748422	1.972985912	10.91937926	12.32687651	1.128899017	44.17917305	0.176193282	0.308439338	0.305956322												
1.944775746	0.311958016	0.798960617	-0.41095804	0.39225757	0.317121479	0.071950295	0.60774243	12.60750114	0.385056826	1.127985401	1.035424795	0.650193214	13.48813457	9.327653421	0.691545104	11.48107732	0.013580771	0.004496147	0.000419487												
2.041204448	0.086253221	0.904936192	0.276805033	0.295023324	0.331643377	0.332243015	0.704976676	9.567260642	0.689030506	1.12850782	1.072472473	1.133640785	15.38467475	6.905632749	0.448864397	16.95049275	0.052599899	0.020459963	0.001225489												
2.700183804	0.06357444	0.775435182	0.531232482	0.152296084	0.149245762	0.147090909	0.847703916	11.84781818	0.481231694	1.088933559	1.025655958	1.338961884	18.71381818	13.73995461	0.734214391	12.70220906	0.075947768	0.077234292	0.052790694												
1.428936605	0.019427403	0.202453988	0.183542039	0.331710153	0.571629213	0.276076803	0.668289847	4.771665802	0.684294283	0.736714451	1.143372295	1.479104586	10.56097561	28.58286517	2.706460674	7.738022814	0.068104761	0.042226906	0.005220228												
1.740695297	0.044171779	0.094478528	0.425516917	0.365252465	0.623893805	0.558503401	0.634747535	2.89047619	1.745693191	1.281070196	1.027569528	1.330445175	6.058503401	7.881415929	1.300884956	6.150552486	0.036043117	0.036301165	0.027065192												
2.151365865	0.134134952	0.537777259	0.446827214	0.212650296	0.149467839	0	0.787349704	4.693667927	0.624482382	1.405029373	1.254065081	1.774132853	10.57622861	24.5979292	2.325775104	731.9259897	0.165418378	0.258354402	0.222198672												
1.31725905	0.016884567	0.290782472	0.109476309	0.197515432	0.416166947	0.269305163	0.802484568	5.396741556	0.285011656	1.302956613	0.974542572	1.535144583	10.32391013	33.28711921	3.224274406	99.6223977	0.059369911	0.066262528	0.05622872												
1.538752363	0.216891554	0.349781631	0.335620887	0.314265867	0.09690207	0.021473666	0.685734133	2.242698298	0.897612046	1.657575883	1.181132075	1.067281617	3.490552024	23.46013801	6.721039495	19.97587198	0.051130568	0.050122233	0.044718694												
2.543700341	0.018323334	0.326739095	0.417861924	0.158607753	0.014195584	0	0.841392247	11.35317553	0.374489723	1.000472559	1.047687017	1.838561206	24.80829623	55.65562566	2.243427971	27.24060731	0.056151223	0.072738641	0.047745851												
1.070381232	0.065982405	0.324633431	0.065753425	0.247029846	0.545654565	0.530585106	0.752970154	13.82180851	0.359464251	1.42096475	0.999038831	0.554839177	10.18484043	8.425742574	0.827282728	9.386029412	0.125864995	0.072660099	0.020107754												
1.689366053	0.030674847	0.217177914	0.316426583	0.221060873	0.085526316	0.333799534	0.778939127	4.638228438	0.477956492	1.393996378	1.093296703	1.567038559	9.331002331	43.89254386	4.703947368	38.01519468	0.081663752	0.099275788	0.074831641												
1.462606838	0.026709402	0.247863248	0.316289262	0.152244632	0.095	0.034188034	0.847755368	5.568376068	0.286461603	1.113702996	1.002500481	1.421112557	9.334401709	43.685	4.68	30.02405498	0.050703903	0.034970722	0.003645434												
1.768352365	0.054649266	0.44045677	0.434501845	0.109611086	0.356415479	0.500998004	0.890388914	19.87824351	0.240434734	0.780020182	1.020284807	0.345552079	7.714570858	7.871690428	1.020366599	4.16487069	0.099353169	0.004023245	0.002911939												
1.846528624	0.143727162	0.862362972	0.458443272	0.258257314	0.743676223	0	0.741742686	3.514157973	0.911605532	1.230626018	1.026109661	1.663416169	7.880774963	8.917369309	1.13153457	18.88571429	0.045953101	0.050959421	0.015267176												
1.308778527	0.014563286	0.527891457	-0.280522846	0.440004646	0.285786109	0.005570906	0.559995354	2.578304662	0.52349211	1.212381282	0.894987624	0.474493747	2.184642125	3.520721109	1.611577965	5.273695535	0.00240723	0.003678321	0.000501279												
1.457232775	0.028324154	0.615038777	0.280215966	0.466390124	0.436567819	0.146327357	0.533609876	3.087622903	1.840573538	1.277126923	1.040136386	1.705282623	9.867264315	5.987190735	0.606773118	14.28852596	-0.044605961	0.053575891	0.05366676												
4.94217348	0.58449651	1.742522433	0.136524107	0.312256064	0.079499596	0.028097063	0.687743936	12.0399106	0.566481915	1.575848137	1.97006426	2.7600766	48.31896552	61.07142857	1.263922518	23.05178979	0.124207883	0.319624293	0.312843088												
4.236410575	0.018071425	0.825692021	0.458928148	0.228763097	0.107341638	0.018856674	0.771236903	12.04755161	0.732490184	1.831986047	1.264982548	1.358107334	21.21510025	15.0884177	0.711211238	79.1554505	0.248412924	0.314049468	0.288656414												
1.362552055	0.099222126	0.513553862	0.266083085	0.261496863	0.276157609	0.046227352	0.738503137	11.15127823	0.553526171	1.937446453	1.819833322	1.533299911	23.15258129	14.15021427	0.61117221	95.08843017	0.286787072	0.462245581	0.399768521												
4.289887143	2.252268201	2.672051339	0.766893635	0.086747034	0.341088879	0.117061297	0.913252966	10.52777163	0.592699034	1.296328544	1.136933923	1.714784812	19.76764771	41.56817124	2.10283853	64.49819495	0.132575842	0.242599916	0.204960589												
1.216750502	0.062907533	0.349851994	-0.02529772	0.326951663	0.379959602	0.452949104	0.673048337	4.917670842	0.468180008	1.192914845	1.019123506	1.361889003	9.950729348	18.10972443	1.819939403	10.84299413	0.038663623	0.02101123	0.010712299												
1.729472774	0.126558834	0.794233856	0.332191047	0.441257636	0.090256018	0.010722869	0.558742364	4.379552598	1.947716054	1.085437771	1.195629132	1.245960799	9.766130523	4.037065342	0.413374092	8.514667956	0.100937056	0.077434724	0.078010891												
0.758020165	0.002833097	0.311640697	-0.86599978	0.521633581	0.227831546	0.12905386	0.478366419	1.489237539	0.388014502	1.720344388	1.864311377	0.663143015	2.064479097	5.644781585	2.734240126	17.40322581	-0.122567192	-0.118001352	-0.263056466												
0.937287495	0.053078957	0.269361541	-0.179766223	0.355455705	0.260567458	0.186763373	0.644544295	4.8118767	0.431215782	1.24090638	0.778225806	1.010868905	7.546690843	9.639837869	1.277359583	7.033375581	0.017900048	-0.029206388	-0.076683938												
0.834994867	0.041382457	0.263887305	-0.276187094	0.683084122	0.411178648	0.655721442	0.316915878	2.149843758	1.151712528	1.118510862	1.540810523	1.717018243	11.64763653	5.366025319	0.460696495	76.89194499	0.039607713	0.043563777	0.095540226												
1.575951096	0.095860938	0.612594768	0.365462544	0.254053913	0.097969174	0.012226223	0.745946087	6.448919892	0.667713277	1.360708727	1.095960433	1.972253794	17.05070507	15.03737514	0.881921016	16.51074956	0.07567306	0.121196609	0.094920735												
1.9229181	0.051519025	0.971979156	0.479957051	0.278482052	0.133732109	0.496628322	0.721517948	10.45299484	1.152844091	0.851620322	1.034182332	1.439777674	20.8587862	5.616855373	0.269280068	51.30243902	0.023809071	0.034580949	0.047472678												
1.025746484	0.136958131	0.509089414	-0.107137129	0.638427746	0.832859175	0.681930532	0.361572254	1.017171849	1.362097215	0.824877672	0.761714564	0.592462428	1.66671003	3.037458511	1.822427691	13.34583333	-0.038791758	-0.036115607	-0.111139532												
0.99653484	0.023352166	0.210696798	-0.003477209	0.803912069	0	0	0.196087931	0.841476091	4.028319123	1.292199453	0.939367566	1.401441289	6.014033264	9.384428224	1.560421736	34.28444444	0.022253911	0.01943923	0.065781347												
0.939583333	0.033333333	0.299305556	-0.179600887	0.53557047	0.026109661	0.022044088	0.46442953	1.386773547	0.831591887	1.26492986	1.255898367	2.118120805	6.324649299	16.48041775	2.605744125	60.69230769	0.034220532	0.074832215	0.11199422												
2.515794092	0.140465048	1.045408014	-0.389408824	0.271391589	0.048426708	0.411599764	0.728608411	18.9403778	0.242743654	1.170141157	1.106770496	0.732281542	19.03586187	9.89923254	0.520030698	17.81588398	0.046175196	0.014522209	0.000973975												
4.41548792	0.152178967	0.866570698	0.754662976	0.156670792	0.149158846	0.169046639	0.843329208	6.883054175	1.76697247	1.094555568	1.107594131	0.82827074	6.760150503	7.91441422	1.170745269	3.785284775	0.103883969	0.072230865	0.053542637												
1.451213488	0.076431653	0.417459742	-0.274223377	0.531750184	0.403324983	0	0.468249816	14.98197243	0.716187721	1.408641153	1.358853515	0.800784551	25.62164824	5.135610719	0.200440295	3.863233514	0.076338405	0.055131662	0.081474478												
1.7126598	0.016971907	0.268384563	0.378954511	0.290912877	0.444409986	0.285021732	0.709087123	5.407263457	0.881200062	0.987578073	1.131630734	1.086662246	8.286526245	15.37292604	1.855171344	7.25025596	0.119835586	0.110874843	0.095868918												
1.387545737	0.06021954	0.220839175	0.279303036	0.213850598	0.023494605	0	0.786149402	3.918425369	0.421923905	1.292650857	1.204936224	1.013711653	5.052669947	24.12460842	4.774625827	21.19247821	0.098434569	0.098658086	0.083421704												
1.68504902	0.006556373	0.286151961	0.3164	0.277931371	0.445978523	0.269593197	0.722068629	5.612502873	0.685119211	1.093586562	1.170773804	1.517866911	11.79809239	22.49989042	1.907078676	10.3526268	0.071902364	0.077159627	0.056203931												
3.101519081	0.16635791	0.939607262	0.237038586	0.184879362	0.278270244	0.13934279	0.815120638	20.22535464	0.319815087	1.204027756	1.063899122	0.71952208	17.85329503	11.91003833	0.667105894	16.4257393	0.083550415	0.050940065	0.033568607												
1.82204402	0.087755218	0.546152534	0.415488342	0.236867071	0.060062969	0.016450579	0.763132929	8.410846229	0.681348362	1.351095876	1.316121291	1.974322324	21.75993308	7.560377815	0.347444902	199.5959079	0.085216934	0.161389883	0.140143541												
2.741864161	0.060457403	0.959856284	-0.004939143	0.650735114	0.641888183	0.73467386	0.349264886	2.62432565	1.837175926	1.896215689	1.160171283	1.714586427	12.88315351	8.239237826	0.639535795	132.8381795	0.050002379	0.071308519	0.126004485												
1.325093148	0.007354609	0.383994816	-0.223306193	0.67162456	0.650236559	0.444595329	0.32837544	6.643671917	1.217413306	1.168885	1.141483901	0.68139716	13.78598588	4.366451613	0.316731183	89.20913884	0.011544523	0.008644992	0.000286158												
1.448603275	0.043621852	0.6200633	0.205471644	0.504889533	0.303739951	0.300599201	0.495110467	2.730359521	1.743169399	1.437625964	1.307299968	1.248702161	6.886151798	3.615169521	0.524991262	4.611234953	0.112346515	0.134914886	0.163862473												
1.144608727	0.009113858	0.226731797	0.126339004	0.527870555	0.151427539	0.076971084	0.472129445	1.418868317	1.526562022	1.449798558	0.975018763	0.473288916	1.422352819	9.883989881	6.949042284	5.189563567	0.012980365	0.00816821	0.002822374												
1.580051969	0.044173496	0.757145713	0.367109424	0.214951665	0.08689693	0.556747096	0.785048335	4.082216265	0.514313598	1.481233664	1.063190969	0.608721805	3.165326184	3.88377193	1.226973684	13.70212766	0.036278938	0.067239527	0.035737741												
6.068934445	0.959450327	1.760756927	0.835226429	0.094702707	0.104707012	0.063382025	0.905297293	10.50606586	1.351527618	1.661903528	1.322096211	1.915516395	22.22975984	21.56243996	0.969980788	270.439759	0.187813245	0.33492629	0.259909507												
1.106108278	0.077320893	0.672489241	0.049141736	0.747513173	0.445563149	0.399679674	0.252486827	1.430256261	3.676081731	1.711743219	1.09205114	1.698367819	9.620704718	3.446971673	0.358286817	137.0850622	0.038410897	0.049736538	0.116461366												
2.298710602	0.001432665	0.32234957	0.544717981	0.199590164	0	0	0.800409836	8.797297297	0.780588665	0.831299263	1.05056482	0.893306011	9.818318318	14.59598214	1.486607143	4.840118431	0.016975073	0.020628415	0.011776754												
1.543317846	0.01065865	0.151954086	0.352045334	0.475503574	0.588007737	0.788143829	0.524496426	1.307418205	2.757324219	1.142345494	1.116459198	1.782326186	4.442824749	26.52804642	5.97098646	3.440792775	0.042362377	0.088239116	0.104311199												
1.108919507	0.007251632	0.615373459	-0.048391316	0.775541796	0.38718663	0.47042641	0.224458204	0.63823934	2.842379182	1.380288859	1.158841159	2.098877709	5.968088033	4.028597957	0.675023213	47.26361656	0.027380843	0.023897059	0.043103448												
1.789824237	0.004440333	0.509898242	-0.07215216	0.466052572	0.292163236	0.267430755	0.533947428	2.83739255	0.768937286	1.229540267	3.093725592	0.338890137	1.800859599	2.723726977	1.512459372	4.059203445	0.015910899	0.007548865	0.001346461												
1.730708035	0.015115354	0.33929992	-0.858193519	0.338369465	0.009202454	0	0.661630535	7.492417062	0.222637261	1.074802093	1.024595742	0.335251528	3.796445498	9.828834356	2.588957055	4.860740291	0.101304538	0.03475768	0.026788538												
1.287285223	0.013058419	0.548453608	0.223171383	0.385941645	0.558842039	0.658973151	0.614058355	2.180876119	0.987348445	1.420539986	1.186570989	1.102519894	3.915685351	5.231592196	1.336060415	15.89483748	0.015156983	0.086074271	0.101511879												
1.616079494	0.026196929	0.390243902	0.13471213	0.403966597	0.544061303	0	0.596033403	2.437566702	0.87567303	1.098413298	1.414241486	1.517484342	6.205976521	22.27969349	3.590038314	6.425414365	0.061736887	0.074373695	0.07793345												
1.393340061	0.54086781	0.598183653	0.282300116	0.361573263	0.007042254	0	0.638426737	1.879484425	1.015294118	1.233841034	1.050804708	0.70344425	2.070891515	33.94366197	16.39084507	70.88235294	0.10466805	0.055020432	0.045262316												
1.869469027	0.004424779	0.517699115	0.465088757	0.055432916	1	0	0.944567084	18.69417476	0.115610891	0.682783321	0.992781645	0.327324013	6.47815534	27.80208333	4.291666667	6.756962025	0.023229674	0.009565857	-0.008569203												
0.897974354	0.015424642	0.101839807	-0.11361755	0.553088704	0.30058651	0.293851718	0.446911296	0.982820976	0.986726567	2.11299081	0.941125541	2.079761538	4.573688969	29.6686217	6.486803519	29.84365782	0.028714046	0.055606948	0.081876725												
0.848025614	0.020277481	0.223906083	-1.882204883	0.631535407	0.258909853	0.301687232	0.368464593	1.682447746	0.280598912	1.205232315	1.129692256	1.587966027	7.250818434	30.18134172	4.162473795	42.09502924	0.078005071	0.089455107	0.12498129												
2.021529491	0.30858937	1.228975107	0.50532505	0.298480487	0.736598441	0	0.701519513	3.776576577	1.521350211	1.262023979	1.11774744	1.839011982	9.90018018	6.69420078	0.676169591	670.0731707	0.069304408	0.12182877	0.119561069												
0.462899932	0.00136147	0.136147039	-1.280882353	0.216378348	0.56557377	0.788559015	0.783621652	4.067342505	0.104808878	1.533070866	0.972135687	0.271623884	1.409847936	7.979508197	5.659836066	26.31081081	0.013867488	0.021344866	0.006765177												
0.908643742	0.019228189	0.247998927	-0.128346457	0.511831414	0.064796716	0	0.488168586	3.10757425	0.830201013	1.322497946	1.011096726	2.101616216	13.37842831	18.40187647	1.375488663	19.37318654	0.031908566	0.069314224	0.07296049												
0.847704102	0.013119418	0.16237256	-0.468161477	0.728848468	0.37915448	0.378359233	0.271151532	0.518749723	0.985845588	1.004669385	1.126093224	1.020734981	1.952804711	11.72773199	6.005583621	4.879743334	0.062891086	0.03135703	0.029444397												
1.993108323	0.057253932	0.467927196	0.482844224	0.239341841	0.658730159	0.879118329	0.760658159	4.301160093	0.861518485	1.346857816	1.007773852	1.407041155	7.956148492	14.32372598	1.800334169	4.826998874	0.039077309	0.030528087	0												
2.65665837	0.609520846	1.019290604	0.454939392	0.209220257	0	0.000466708	0.790779743	5.473086497	0.622975339	1.133874385	1.17176259	1.419451999	9.824206596	25.31062124	2.576352705	14.53394707	0.154869359	0.177122435	0.150223132												
2.34337703	0.307571904	0.953238114	0.173916674	0.370395328	0.115151515	0.072189349	0.629604672	4.975739645	0.812826603	1.381334935	1.148456706	1.377508236	10.88639053	11.15030303	1.024242424	10.39141485	0.122268725	0.150306978	0.218159115												
1.481182071	0.095841193	0.490793138	0.271194663	0.115841727	0.12987013	0.13504239	0.884158273	9.257872426	0.188986305	1.263521919	1.016850134	0.244763603	2.562878482	5.073526474	1.97962038	6.798661312	0.084590241	0.017716516	0.007053539												
1.517461383	0.001007388	0.752518469	0.294755477	0.270865205	0.40616622	0.410455487	0.729134795	4.44047619	0.623568373	0.948138018	0.930881076	0.766020738	4.665113872	4.027256479	0.863270777	93.88541667	-0.039831355	-0.045130036	-0.075183588												
1.102320048	0.0297442	0.613920286	-0.044252563	0.20500053	0.492015968	0.315552216	0.79499947	5.637866266	0.244265753	1.308303828	1.03933518	2.074796059	14.71374906	19.54491018	1.328343313	113.8604651	0.035845588	0.06801568	0.04597548												
2.409371147	0.127003699	1.363748459	0.584953941	0.174897563	0.448207171	0	0.825102437	4.717632552	0.728289228	1.222251395	1.133293839	4.015742937	22.96054254	18.54681275	0.807768924	775.875	0.070296977	0.275824887	0.236278097												
1.089645587	0.062543433	0.419041001	-0.278061224	0.325008109	0.428813559	0	0.674991891	3.110612855	0.341017834	1.218393312	1.029179031	2.71796951	12.52541106	28.40508475	2.26779661	372.4222222	0.047795215	0.132662991	0.139596348												
0.952889447	0.006909548	0.428077889	-0.104482531	0.603186032	0.357941834	0.376365442	0.396813968	0.875670308	1.203252033	1.160817669	1.006391235	1.461704617	3.225620655	6.055555556	1.87733035	28.24521739	0.019764793	0.01899019	0.012701293												
1.35042735	0.02962963	0.467806268	0.252742616	0.29819835	0.459037711	0.47158609	0.70180165	3.535199321	0.664051555	1.274814096	1.02989869	1.327832969	6.688719254	10.25487646	1.533159948	8.172020725	0.060360132	0.052365718	0.034788868												
2.341954023	0.393678161	1.433908046	0.456441718	0.171572424	0.516574586	0	0.828427576	8.625	0.461233729	1.187601958	1.092999489	1.973663826	20.5483871	14.07734807	0.685082873	5096	0.054356358	0.106506584	0.078541374												
1.153277932	0.098799631	0.457063712	0.096877502	0.323951752	0.542857143	0.347183749	0.676048248	2.173591874	0.559337215	1.618141822	1.053243848	3.591326824	11.54662973	27.48351648	2.38021978	73.12865497	0.03542583	0.081849512	0.056924384												
2.003773585	0.004716981	0.376415094	-0.870998117	0.474677496	0.111111111	0	0.525322504	4.149056604	0.339948784	1.535288037	1.092942346	1.951385571	15.41226415	41.25505051	2.676767677	53.04220779	0.048846177	0.085164835	0.101637108												
2.651162791	0.081395349	1.968023256	0.622807018	0.097616345	0.352850539	0	0.902383655	9.244186047	0.349157734	1.640026204	1.083844581	2.841657208	29.11046512	15.42989214	0.530046225	625.875	0.07120032	0.149829739	0.095597484												
1.625945741	0.114755136	0.68906898	-0.548927222	0.14209465	0.131599155	0.010330104	0.85790535	22.05244632	0.101003241	1.222802267	1.170143327	0.65627774	16.86961113	13.22603907	0.784015646	823.2345034	0.056836047	0.024749336	0.012798991												
6.641463415	1.53902439	4.43902439	0.849430775	0.033454367	0.132884777	0	0.966545633	28.89146341	0.28565434	1.346389339	1.111262254	0.610052629	18.23536585	6.288057191	0.344827586	1495.3	0.147261419	0.101954225	0.044362838												
1.386234818	0.051821862	0.32145749	0.278621495	0.148241508	0.611111111	0.692448234	0.851758492	8.643118149	0.258649343	2.387893762	1.100666977	0.232024967	2.354445798	5.804804805	2.465465465	17.73394495	-0.03181583	-0.020705798	-0.024450395												
9.049069374	0.981387479	2.51607445	0.889491399	0.05203839	0.532718121	0.0321489	0.94796161	18.21658206	0.889998336	0.797605703	1.091775682	1.566346746	30.0998308	14.92365772	0.495805369	12.27674258	0.072854011	0.126001585	0.088798068												
1.278858474	0.518345952	0.757483984	0.088077238	0.572212379	0.703222453	0.006523005	0.427787621	0.87186954	1.684412396	2.210984848	1.197408415	0.667200091	1.359813628	6.067567568	4.462058212	53.30593607	0.109731026	0.078927816	0.076419506												
1.4958543	0.104549242	0.624113678	-0.313447996	0.28528084	0.297517413	0.061452418	0.71471916	10.38536379	0.277465428	1.106629717	1.061211766	1.123504587	16.32529882	14.89241074	0.912228983	144.9872953	0.0460794	0.026852794	0.014020917												
1.350249883	0.037942294	0.718558006	-0.11370366	0.477291474	0.285275113	0.215691158	0.522708526	10.25927771	0.749972241	1.084829514	1.060721551	0.904508712	17.75292653	4.187076562	0.235852751	13.4124067	0.042168224	0.026327255	0.016945449												
6.653357532	0.878402904	4.092558984	0.714948172	0.064098632	0.024663677	0.103092784	0.935901368	31.45979381	0.290100499	1.150345338	1.133749443	0.572103294	19.23092784	5.228139013	0.271860987	21.74125874	0.122761874	0.090780838	0.069602831												
1.255604673	0.0291022	0.341858752	0.165765539	0.391310331	0.031799163	0.314237909	0.608689669	2.466815393	0.88347034	0.951838171	1.125199884	1.595753465	6.467054418	13.58460251	2.100585774	10.09050224	0.084897989	0.098535339	0.067439682												
1.273653065	0.02468864	0.565210211	0.195418693	0.397079918	0.20294964	0.211221122	0.602920082	9.81978461	0.974425926	0.543915459	0.942169076	0.560729274	9.132621157	2.521654676	0.276115108	5.822102874	-0.019333733	-0.046782098	-0.087489497												
0.762210414	0.029755579	0.311158342	-0.311973677	0.584820763	0.475671406	0	0.415179237	0.930728934	0.804261045	0.988183053	1.315453686	0.66939293	1.500613018	4.253870458	2.834755134	6.87088543	0.029709957	0.019738478	0.01574756												
1.454733728	0.124112426	0.555769231	0.021659549	0.127628245	0.608268384	0.33092542	0.872371755	12.83912534	0.150025172	0.85192913	1.058236648	0.639136145	9.406481843	16.32666893	1.735682819	33.22758621	0.063428809	0.033389491	0.022931176												
6.010299324	0.449951722	1.967170904	0.738995395	0.118658097	0.420873269	0.087673286	0.881341903	13.5638816	0.833586287	0.86393438	1.117863208	1.507741747	23.20419633	13.19105431	0.568477103	16.75196105	0.072143641	0.105170903	0.055245567												
2.391576004	0.305544632	1.258268886	0.120085501	0.406510858	0.040908049	0	0.593489142	3.845135889	0.85869821	1.20194077	1.556972676	1.631926333	10.57303002	8.867186425	0.838660858	13.35559854	0.149667182	0.200828839	0.323923431												
1.311883233	0.062089778	0.549467572	0.227232174	0.634299212	0.072226534	0	0.365700788	1.978059105	4.58081577	1.721071646	1.210336224	1.662205821	8.990796474	5.445142172	0.605635128	11.8498311	0.080402726	0.090052123	0.125665037												
1.511779253	0.054535989	0.294936874	0.116831683	0.202004687	0.288826816	0.15497662	0.797995313	9.023157426	0.296558239	0.955618508	1.038146231	0.298930702	3.38009352	8.480446927	2.508938547	3.500115287	0.009288538	0.004135405	0.003109345												
0.624410686	0.00122228	0.192421861	-0.605145414	0.515260323	0.443835616	0.679150363	0.484739677	1.50922303	0.472765732	0.928747795	0.947368421	0.945421903	2.943543879	9.61826484	3.267579909	7.732745962	-0.046050133	-0.073877917	-0.161851852												
1.282574153	0.013638771	0.197464248	0.212884576	0.346356533	0.155051324	0.047105331	0.653643467	2.126279233	0.785818595	0.911870452	1.099978976	1.080194894	3.513836037	17.12749865	4.874302179	6.28736696	0.07465119	0.070768217	0.070319016												
1.167268351	0.008751778	0.203478832	0.06447985	0.511608836	0.375769446	0.373753066	0.488391164	1.558299264	1.20687705	0.498940397	1.073085586	0.482676439	1.540065413	5.270005596	3.421936206	5.908092848	0.012211309	0.00538158	-0.002728513												
1.395963585	0.046835582	0.305473292	0.261334171	0.303326558	0.081424936	0.324939074	0.696673442	4.385052803	0.696759006	0.65303448	1.043041399	0.466266576	2.934809098	6.128498728	2.088210348	1.946000539	0.007819528	0.011163811	-0.016765469												
0.422884278	0.028361413	0.114616535	-1.534994616	0.554098581	0.097285068	0.308759913	0.445901419	2.390410959	0.279721182	0.931325625	0.893545344	0.582274225	3.12148522	13.06033183	4.184012066	19.56836158	-0.193036147	-0.0381279	-0.232770321												
1.393392914	0.237152889	0.469198851	-0.0492498	0.317066417	0	0	0.682933583	3.521684812	0.433042357	1.02315266	1.081620348	1.053819264	5.434231662	20.94085282	3.853507565	41.53888131	0.039871256	0.045097428	0.019764849												
2.926966292	0.091011236	0.412359551	0.655278311	0.208159481	0.426174497	0	0.791840519	4.784313725	1.524283207	0.711662487	1.203664553	1.841678257	11.12745098	13.33053691	1.197986577	6.90269331	0.088735053	0.172229949	0.079332553												
2.788288288	0.075075075	0.842342342	0.551427033	0.213534991	0.188	0.143176734	0.786465009	6.863534676	0.90851272	0.937231969	1.074229692	1.232504486	10.75615213	9.616	0.894	6.659279778	0.05844426	0.062804409	0.004889179												
0.846878364	0.013455328	0.243810549	-0.236415634	0.501352918	0.1484375	0.191317145	0.498647082	1.42384106	0.682054616	0.959140021	1.187480822	2.253317871	6.434142752	19.51785714	3.033482143	12.06068966	0.050491766	0.157325087	0.172868217												
0.7082507	0.01293162	0.187915999	-2.399194476	0.737184926	0.553201361	0.55634986	0.262815074	1.040784055	0.27692798	0.767487029	1.054893319	0.460211297	1.822500412	8.555830498	4.69455614	8.172846802	-0.152434836	-0.072822561	0.000791315												
1.010214927	0.012694851	0.528932452	-0.246010871	0.31990756	0.588492872	0.530618541	0.68009244	6.990590776	0.345433988	0.91571029	0.711560503	0.854917615	8.787598334	5.801425662	0.660183299	29.45708376	0.007951553	-0.018683034	-0.04260812												
2.802008608	0.265901483	0.836441894	0.501109404	0.16399237	0.196144174	0.005267118	0.83600763	11.21218962	0.489678228	1.092109997	1.106646862	1.192044434	15.98720843	17.80972339	1.113998324	13.4730501	0.088059491	0.118043088	0.082343467												
4.607347876	0.708955224	1.941446613	0.615748816	0.146633701	0.087515054	0	0.853366299	10.35660704	0.6170998	1.007154901	1.29354955	1.050779764	12.75245239	8.87193898	0.695704536	35.24720893	0.142579186	0.156666033	0.093770894												
4.046036829	1.198558847	2.099679744	0.45829623	0.199308336	0.131052865	0.25	0.800691664	11.72441365	0.582099868	0.772741249	1.119167557	1.097815799	16.07515991	13.39715682	0.833407375	48.48392283	0.107404583	0.129559519	0.111252557												
1.226464588	0.142815506	0.549402507	-0.337927757	0.485931296	0.294472362	0.326300985	0.514068704	2.792311299	0.570344267	1.128273465	1.085276968	0.840410841	4.564932021	4.892964824	1.071859296	7.595163807	0.077436582	0.057396858	0.059771659												
2.120567376	0.007092199	1.843971631	0.528428094	0.038097811	0.486486486	0	0.961902189	25.24822695	0.087889477	1.526923077	1.08503505	0.429073223	11.26241135	6.131274131	0.544401544	198.5	0.185138539	0.07943799	0.03511236												
6.985602342	0.119745113	5.333901662	0.041314633	0.414947948	0.036081385	0.237348368	0.585052052	18.73470015	0.763140318	0.975249311	1.059221393	0.651801454	20.87216812	2.017518827	0.096660721	51.55067938	0.068029416	0.049398591	0.043637179												
0.467264649	0.002570766	0.142034817	-1.500657816	0.416290854	0.198880672	0.063265494	0.583709146	5.399484299	0.19972052	0.85523008	0.919589084	0.789126821	7.299659269	15.84389366	2.170497701	24.98172077	-0.076437862	-0.016874235	-0.102450838												
1.184657368	0.033808369	0.442313523	-0.254927054	0.275992119	0.724253108	0.557743627	0.724007881	4.734333303	0.281931015	0.83382885	1.15657667	0.982746974	6.426244594	12.95861941	2.016515123	19.20098983	0.033837386	0.031367858	0.016890841												
2.288025423	0.202368915	0.855553951	0.289646465	0.149456738	0.082927908	0.141887724	0.850543262	19.75138803	0.266460317	1.291019601	1.145182059	0.589658104	13.69309068	9.81711632	0.716939407	9.998423423	0.056698128	0.046223733	0.022972171												
2.474037674	0.402457002	1.685176085	-0.177568856	0.295640033	0.156176458	0.034134716	0.704359967	8.910422654	0.335219833	1.26847079	1.189919034	0.229063125	2.897736034	1.768944418	0.610457404	19.74307545	0.135528034	0.024628358	0.011295969												
1.506650982	0.025518053	0.542846801	0.333633634	0.315584379	0.403713528	0.044342919	0.684415621	6.466541252	0.899659588	1.265794534	1.119162791	1.048582075	9.907282988	4.889257294	0.493501326	5.383323598	0.098250373	0.099524988	0.098744909												
